,Date,month,year,AOD_1640nm,AOD_1020nm,AOD_870nm,AOD_675nm,AOD_500nm,AOD_440nm,AOD_380nm,AOD_340nm,Precipitable_Water(cm),440-870_Angstrom_Exponent,380-500_Angstrom_Exponent,440-675_Angstrom_Exponent,500-870_Angstrom_Exponent,340-440_Angstrom_Exponent,N[AOD_1640nm],N[AOD_1020nm],N[AOD_870nm],N[AOD_865nm],N[AOD_779nm],N[AOD_675nm],N[AOD_667nm],N[AOD_620nm],N[AOD_560nm],N[AOD_555nm],N[AOD_551nm],N[AOD_532nm],N[AOD_531nm],N[AOD_510nm],N[AOD_500nm],N[AOD_490nm],N[AOD_443nm],N[AOD_440nm],N[AOD_412nm],N[AOD_400nm],N[AOD_380nm],N[AOD_340nm],N[Precipitable_Water(cm)],N[AOD_681nm],N[AOD_709nm],N[AOD_Empty],N[AOD_Empty].1,N[AOD_Empty].2,N[AOD_Empty].3,N[AOD_Empty].4,N[440-870_Angstrom_Exponent],N[380-500_Angstrom_Exponent],N[440-675_Angstrom_Exponent],N[500-870_Angstrom_Exponent],N[340-440_Angstrom_Exponent],N[440-675_Angstrom_Exponent[Polar]],Data_Quality_Level,AERONET_Instrument_Number,AERONET_Site_Name,Site_Latitude(Degrees),Site_Longitude(Degrees),Site_Elevation(m),datetime
1370,10,3,2015,0.027349,0.037144,0.039538,0.040745,0.062003,0.06187,0.074861,0.081264,3.48306,0.76799,0.706294,1.041652,0.829533,1.181701,26,26,26,0,0,26,0,0,0,0,0,0,0,0,26,0,0,26,0,0,26,25,26,0,0,0,0,0,0,0,26,26,26,26,26,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-03-10
1371,11,3,2015,0.076912,0.088959,0.091522,0.093108,0.120752,0.123062,0.139441,0.15302,3.189194,0.49159,0.519432,0.693263,0.512051,0.88723,26,26,26,0,0,26,0,0,0,0,0,0,0,0,26,0,0,26,0,0,26,26,26,0,0,0,0,0,0,0,26,26,26,26,26,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-03-11
1372,12,3,2015,0.036182,0.04596,0.048988,0.055204,0.081198,0.088741,0.109779,0.122806,2.918073,0.93339,1.110111,1.142024,0.930342,1.285197,12,12,12,0,0,12,0,0,0,0,0,0,0,0,12,0,0,12,0,0,12,12,12,0,0,0,0,0,0,0,12,12,12,12,12,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-03-12
1373,13,3,2015,0.069938,0.085387,0.089063,0.093548,0.126314,0.131729,0.153233,0.172149,3.099104,0.631709,0.712173,0.836528,0.641407,1.069054,30,30,30,0,0,30,0,0,0,0,0,0,0,0,30,0,0,30,0,0,30,30,30,0,0,0,0,0,0,0,30,30,30,30,30,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-03-13
1374,14,3,2015,0.042762,0.052848,0.054916,0.052627,0.072879,0.070492,0.083463,0.094286,2.33387,0.471437,0.512176,0.757425,0.527403,1.163617,40,40,40,0,0,40,0,0,0,0,0,0,0,0,40,0,0,40,0,0,40,40,40,0,0,0,0,0,0,0,40,40,40,40,40,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-03-14
1375,15,3,2015,0.040236,0.049457,0.051887,0.050049,0.0739,0.072691,0.089365,0.103425,2.542327,0.630684,0.718417,0.951666,0.677943,1.385604,13,13,13,0,0,13,0,0,0,0,0,0,0,0,13,0,0,13,0,0,13,13,13,0,0,0,0,0,0,0,13,13,13,13,13,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-03-15
1376,16,3,2015,0.10563,0.107293,0.107567,0.10987,0.131314,0.136149,0.15106,0.16115,2.741534,0.387839,0.522643,0.526335,0.37706,0.668006,10,10,10,0,0,10,0,0,0,0,0,0,0,0,10,0,0,10,0,0,10,10,10,0,0,0,0,0,0,0,10,10,10,10,10,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-03-16
1377,17,3,2015,0.115866,0.137069,0.143392,0.158087,0.209299,0.225234,0.259611,0.287801,3.845206,0.725732,0.824145,0.877589,0.719318,1.009946,9,9,9,0,0,9,0,0,0,0,0,0,0,0,9,0,0,9,0,0,9,9,9,0,0,0,0,0,0,0,9,9,9,9,9,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-03-17
1378,20,3,2015,0.050678,0.065121,0.067756,0.067346,0.092169,0.092301,0.108561,0.121422,2.831187,0.537791,0.603607,0.790995,0.570453,1.08996,7,7,7,0,0,7,0,0,0,0,0,0,0,0,7,0,0,7,0,0,7,7,7,0,0,0,0,0,0,0,7,7,7,7,7,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-03-20
1379,24,3,2015,0.107715,0.120684,0.12569,0.132446,0.181584,0.19065,0.221181,0.247149,4.244491,0.689719,0.725998,0.904057,0.696311,1.027574,18,18,18,0,0,18,0,0,0,0,0,0,0,0,18,0,0,18,0,0,18,18,18,0,0,0,0,0,0,0,18,18,18,18,18,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-03-24
1380,25,3,2015,0.074521,0.089604,0.093554,0.099473,0.132127,0.141014,0.165954,0.184047,3.233177,0.665196,0.841757,0.847587,0.653637,1.044725,15,15,15,0,0,15,0,0,0,0,0,0,0,0,15,0,0,15,0,0,15,15,15,0,0,0,0,0,0,0,15,15,15,15,15,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-03-25
1381,26,3,2015,0.061294,0.074685,0.078274,0.083084,0.115049,0.12056,0.140695,0.156044,3.38376,0.713413,0.763931,0.927772,0.72387,1.039511,32,32,32,0,0,32,0,0,0,0,0,0,0,0,32,0,0,32,0,0,32,32,32,0,0,0,0,0,0,0,32,32,32,32,32,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-03-26
1382,27,3,2015,0.040536,0.053713,0.05821,0.064,0.098138,0.103349,0.123962,0.140396,3.34316,0.917069,0.828363,1.166864,0.950724,1.207192,33,33,33,0,0,33,0,0,0,0,0,0,0,0,33,0,0,33,0,0,32,32,33,0,0,0,0,0,0,0,33,33,33,33,32,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-03-27
1383,28,3,2015,0.027682,0.037902,0.041186,0.04428,0.071415,0.073672,0.089603,0.10239,3.272722,0.946305,0.824416,1.264337,1.003026,1.345087,31,31,31,0,0,31,0,0,0,0,0,0,0,0,31,0,0,31,0,0,31,31,31,0,0,0,0,0,0,0,31,31,31,31,31,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-03-28
1384,29,3,2015,0.032195,0.04516,0.049086,0.05436,0.089937,0.095487,0.118123,0.137323,3.374873,1.063315,0.974242,1.359504,1.10096,1.393191,43,43,43,0,0,43,0,0,0,0,0,0,0,0,43,0,0,43,0,0,43,43,43,0,0,0,0,0,0,0,43,43,43,43,43,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-03-29
1385,30,3,2015,0.029696,0.039594,0.042201,0.045338,0.070918,0.074315,0.091628,0.103582,3.290004,0.926625,0.950058,1.206869,0.954703,1.294936,21,21,21,0,0,21,0,0,0,0,0,0,0,0,21,0,0,21,0,0,21,21,21,0,0,0,0,0,0,0,21,21,21,21,21,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-03-30
1386,31,3,2015,0.037145,0.046816,0.049361,0.05141,0.077434,0.080144,0.096958,0.109654,2.886261,0.818736,0.836448,1.104285,0.844789,1.23162,34,34,34,0,0,34,0,0,0,0,0,0,0,0,34,0,0,34,0,0,34,34,34,0,0,0,0,0,0,0,34,34,34,34,34,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-03-31
1387,1,4,2015,0.054696,0.063265,0.06505,0.064437,0.089764,0.090753,0.107638,0.122296,2.722208,0.640129,0.705104,0.906383,0.664407,1.170638,40,40,40,0,0,40,0,0,0,0,0,0,0,0,40,0,0,40,0,0,40,40,40,0,0,0,0,0,0,0,40,40,40,40,40,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-04-01
1388,2,4,2015,0.069133,0.079034,0.08182,0.084759,0.117605,0.123693,0.147133,0.167177,2.912466,0.686692,0.82387,0.929229,0.684599,1.174447,43,43,43,0,0,43,0,0,0,0,0,0,0,0,43,0,0,43,0,0,43,43,43,0,0,0,0,0,0,0,43,43,43,43,43,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-04-02
1389,3,4,2015,0.029963,0.039309,0.041596,0.042324,0.065878,0.067134,0.082914,0.095289,2.355144,0.830616,0.870517,1.158451,0.866908,1.386678,64,64,64,0,0,64,0,0,0,0,0,0,0,0,64,0,0,64,0,0,64,64,64,0,0,0,0,0,0,0,64,64,64,64,64,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-04-03
1390,4,4,2015,0.023104,0.030456,0.032249,0.031677,0.05417,0.053476,0.067555,0.078086,3.39937,0.90453,0.835949,1.316512,0.968512,1.47007,32,32,32,0,0,32,0,0,0,0,0,0,0,0,32,0,0,32,0,0,32,32,32,0,0,0,0,0,0,0,32,32,32,32,32,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-04-04
1391,5,4,2015,0.030649,0.044761,0.050916,0.061968,0.104586,0.116003,0.143529,0.164605,3.679205,1.285659,1.168618,1.517005,1.312819,1.383104,27,27,27,0,0,27,0,0,0,0,0,0,0,0,27,0,0,27,0,0,27,27,27,0,0,0,0,0,0,0,27,27,27,27,27,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-04-05
1392,6,4,2015,0.01992,0.03026,0.033868,0.038463,0.071634,0.077582,0.099853,0.117241,3.507175,1.364801,1.249158,1.724113,1.40095,1.626766,32,32,32,0,0,32,0,0,0,0,0,0,0,0,32,0,0,32,0,0,32,32,32,0,0,0,0,0,0,0,32,32,32,32,32,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-04-06
1393,7,4,2015,0.041265,0.060973,0.070287,0.085061,0.142359,0.156944,0.190126,0.219488,4.029894,1.259921,1.057898,1.47905,1.291904,1.310811,5,5,5,0,0,5,0,0,0,0,0,0,0,0,5,0,0,5,0,0,5,5,5,0,0,0,0,0,0,0,5,5,5,5,5,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-04-07
1394,9,4,2015,0.083858,0.09233,0.094756,0.095195,0.1314,0.128116,0.156589,0.171269,3.230328,0.584776,0.646266,0.865846,0.607945,1.143665,7,7,7,0,0,7,0,0,0,0,0,0,0,0,7,0,0,6,0,0,7,6,7,0,0,0,0,0,0,0,7,7,7,7,6,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-04-09
1395,10,4,2015,0.031451,0.042509,0.044881,0.046703,0.072306,0.07586,0.092739,0.105665,3.252791,0.815903,0.779694,1.179643,0.843694,1.339638,28,29,29,0,0,29,0,0,0,0,0,0,0,0,27,0,0,28,0,0,28,28,29,0,0,0,0,0,0,0,29,28,28,29,28,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-04-10
1396,11,4,2015,0.031459,0.037536,0.038891,0.036699,0.057643,0.055007,0.066262,0.076191,3.657279,0.668658,0.565566,1.052162,0.743032,1.355831,27,26,27,0,0,27,0,0,0,0,0,0,0,0,27,0,0,27,0,0,26,26,27,0,0,0,0,0,0,0,27,27,27,27,26,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-04-11
1397,14,4,2015,0.060389,0.064796,0.064697,0.061441,0.085088,0.083278,0.100574,0.113131,3.325964,0.536789,0.530622,0.866527,0.580303,1.205121,16,16,16,0,0,16,0,0,0,0,0,0,0,0,16,0,0,16,0,0,15,15,16,0,0,0,0,0,0,0,16,16,16,16,15,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-04-14
1398,15,4,2015,0.030382,0.038415,0.040124,0.039962,0.063268,0.064464,0.079915,0.09179,2.939604,0.82388,0.889985,1.183342,0.850751,1.381504,30,30,30,0,0,30,0,0,0,0,0,0,0,0,30,0,0,30,0,0,30,30,30,0,0,0,0,0,0,0,30,30,30,30,30,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-04-15
1399,16,4,2015,0.037306,0.045309,0.046872,0.046169,0.069195,0.070354,0.086354,0.099244,2.904371,0.726881,0.83837,1.072836,0.748817,1.378028,51,51,51,0,0,51,0,0,0,0,0,0,0,0,51,0,0,51,0,0,51,51,51,0,0,0,0,0,0,0,51,51,51,51,51,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-04-16
1400,17,4,2015,0.030432,0.039578,0.041797,0.041977,0.068306,0.069869,0.087453,0.102469,2.869849,0.883296,0.919022,1.264655,0.912879,1.487194,47,47,47,0,0,47,0,0,0,0,0,0,0,0,47,0,0,47,0,0,47,47,47,0,0,0,0,0,0,0,47,47,47,47,47,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-04-17
1401,18,4,2015,0.025105,0.032793,0.035297,0.033419,0.05605,0.054943,0.069303,0.080935,2.815682,0.824171,0.797492,1.260994,0.883335,1.52306,24,24,25,0,0,25,0,0,0,0,0,0,0,0,25,0,0,25,0,0,25,25,25,0,0,0,0,0,0,0,25,25,25,25,25,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-04-18
1402,19,4,2015,0.025017,0.031266,0.032585,0.03214,0.050705,0.050062,0.060805,0.067791,3.060028,0.791506,0.703776,1.145044,0.850417,1.198085,41,41,41,0,0,41,0,0,0,0,0,0,0,0,41,0,0,41,0,0,41,41,41,0,0,0,0,0,0,0,41,41,41,41,41,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-04-19
1403,20,4,2015,0.039941,0.048149,0.050354,0.052574,0.080934,0.085565,0.106284,0.122471,3.468125,0.93574,1.043946,1.244745,0.944397,1.427995,26,26,26,0,0,26,0,0,0,0,0,0,0,0,26,0,0,26,0,0,26,26,26,0,0,0,0,0,0,0,26,26,26,26,26,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-04-20
1404,23,4,2015,0.053034,0.062556,0.065125,0.067928,0.09942,0.103639,0.123655,0.140959,3.979231,0.843753,0.8293,1.102974,0.867564,1.221016,30,30,30,0,0,30,0,0,0,0,0,0,0,0,30,0,0,30,0,0,30,30,30,0,0,0,0,0,0,0,30,30,30,30,30,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-04-23
1405,24,4,2015,0.055355,0.070239,0.072988,0.073755,0.108258,0.110116,0.129752,0.152399,4.358808,0.699126,0.704517,0.99218,0.72837,1.275629,15,15,15,0,0,15,0,0,0,0,0,0,0,0,15,0,0,15,0,0,14,15,15,0,0,0,0,0,0,0,15,15,15,15,15,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-04-24
1406,25,4,2015,0.078971,0.10023,0.105024,0.110982,0.143102,0.148415,0.17035,0.187547,3.684428,0.552596,0.643324,0.700539,0.564218,0.914852,31,31,31,0,0,31,0,0,0,0,0,0,0,0,31,0,0,31,0,0,31,31,31,0,0,0,0,0,0,0,31,31,31,31,31,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-04-25
1407,26,4,2015,0.104295,0.125349,0.130043,0.136387,0.167543,0.172454,0.192095,0.204919,3.716835,0.452033,0.504972,0.574067,0.463643,0.685923,28,28,28,0,0,28,0,0,0,0,0,0,0,0,28,0,0,28,0,0,28,28,28,0,0,0,0,0,0,0,28,28,28,28,28,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-04-26
1408,27,4,2015,0.075307,0.09643,0.102201,0.112008,0.14906,0.15919,0.185989,0.205803,3.796535,0.691234,0.813418,0.843112,0.689953,1.011634,21,21,21,0,0,21,0,0,0,0,0,0,0,0,21,0,0,21,0,0,21,21,21,0,0,0,0,0,0,0,21,21,21,21,21,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-04-27
1409,28,4,2015,0.06193,0.078266,0.08247,0.088863,0.12224,0.128713,0.151101,0.167937,3.432972,0.719792,0.799606,0.916502,0.730834,1.084193,52,52,52,0,0,52,0,0,0,0,0,0,0,0,52,0,0,52,0,0,52,52,52,0,0,0,0,0,0,0,52,52,52,52,52,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-04-28
1410,29,4,2015,0.047058,0.05995,0.063245,0.067573,0.097725,0.102643,0.123131,0.138717,3.517773,0.796542,0.859562,1.029538,0.811804,1.185098,54,54,54,0,0,54,0,0,0,0,0,0,0,0,54,0,0,54,0,0,54,54,54,0,0,0,0,0,0,0,54,54,54,54,54,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-04-29
1411,30,4,2015,0.069113,0.082335,0.08587,0.092586,0.125759,0.134146,0.156587,0.173317,3.665623,0.710314,0.811077,0.89857,0.705291,1.008485,25,25,25,0,0,25,0,0,0,0,0,0,0,0,25,0,0,25,0,0,25,25,25,0,0,0,0,0,0,0,25,25,25,25,25,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-04-30
1412,1,5,2015,0.078615,0.09358,0.096735,0.102319,0.136656,0.143302,0.166135,0.185165,3.599303,0.636876,0.723831,0.822177,0.640691,1.008207,11,11,11,0,0,11,0,0,0,0,0,0,0,0,11,0,0,11,0,0,11,11,11,0,0,0,0,0,0,0,11,11,11,11,11,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-05-01
1413,3,5,2015,0.057137,0.071172,0.073896,0.075168,0.10963,0.110793,0.131424,0.148582,4.183563,0.691996,0.678551,0.96772,0.727976,1.157984,12,12,12,0,0,12,0,0,0,0,0,0,0,0,12,0,0,12,0,0,12,12,12,0,0,0,0,0,0,0,12,12,12,12,12,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-05-03
1414,4,5,2015,0.054279,0.06364,0.06481,0.065428,0.083697,0.083082,0.091112,0.094725,3.776144,0.434447,0.318471,0.609941,0.474327,0.531696,15,15,15,0,0,15,0,0,0,0,0,0,0,0,15,0,0,15,0,0,15,15,15,0,0,0,0,0,0,0,15,15,15,15,15,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-05-04
1415,5,5,2015,0.024841,0.032546,0.03383,0.033779,0.053017,0.052568,0.064723,0.072577,3.566253,0.787292,0.755816,1.119304,0.84579,1.268798,25,25,25,0,0,25,0,0,0,0,0,0,0,0,25,0,0,25,0,0,25,25,25,0,0,0,0,0,0,0,25,25,25,25,25,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-05-05
1416,6,5,2015,0.035977,0.042143,0.042502,0.039843,0.058919,0.056307,0.067603,0.075514,3.525814,0.543788,0.514076,0.90367,0.610292,1.176244,42,42,42,0,0,42,0,0,0,0,0,0,0,0,42,0,0,42,0,0,42,42,42,0,0,0,0,0,0,0,42,42,42,42,42,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-05-06
1417,7,5,2015,0.02248,0.030926,0.033238,0.035627,0.060365,0.062639,0.078123,0.08839,3.322334,1.061255,0.960834,1.395508,1.109263,1.358455,26,26,26,0,0,26,0,0,0,0,0,0,0,0,26,0,0,26,0,0,26,26,26,0,0,0,0,0,0,0,26,26,26,26,26,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-05-07
1418,8,5,2015,0.042879,0.053441,0.055653,0.056635,0.087955,0.09071,0.111513,0.129496,3.592578,0.822509,0.873733,1.167377,0.845392,1.40263,19,19,19,0,0,19,0,0,0,0,0,0,0,0,19,0,0,19,0,0,19,19,19,0,0,0,0,0,0,0,19,19,19,19,19,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-05-08
1419,10,5,2015,0.015509,0.022576,0.024424,0.0269,0.044219,0.046165,0.05852,0.064455,3.065665,1.041897,1.03565,1.329992,1.090848,1.326642,9,9,9,0,0,9,0,0,0,0,0,0,0,0,9,0,0,9,0,0,9,9,9,0,0,0,0,0,0,0,9,9,9,9,9,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-05-10
1420,11,5,2015,0.038518,0.048964,0.050646,0.049586,0.075136,0.075016,0.091854,0.106004,2.99312,0.693017,0.751985,1.050772,0.733562,1.393829,25,25,25,0,0,25,0,0,0,0,0,0,0,0,25,0,0,25,0,0,25,25,25,0,0,0,0,0,0,0,25,25,25,25,25,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-05-11
1421,12,5,2015,0.045043,0.053054,0.054344,0.055413,0.076326,0.077501,0.089846,0.098479,2.929676,0.632634,0.619785,0.872662,0.662411,0.975043,13,13,13,0,0,13,0,0,0,0,0,0,0,0,13,0,0,13,0,0,13,13,13,0,0,0,0,0,0,0,13,13,13,13,13,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-05-12
1422,16,5,2015,0.010388,0.016102,0.017347,0.01747,0.030909,0.029686,0.037928,0.041433,3.360528,0.963502,0.767905,1.355187,1.074323,1.327096,12,12,12,0,0,12,0,0,0,0,0,0,0,0,12,0,0,12,0,0,12,12,12,0,0,0,0,0,0,0,12,12,12,12,12,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-05-16
1423,17,5,2015,0.036378,0.043613,0.045333,0.040204,0.061146,0.056491,0.068951,0.079826,2.764408,0.445191,0.402814,0.97973,0.52647,1.341348,11,10,11,0,0,11,0,0,0,0,0,0,0,0,10,0,0,10,0,0,11,11,11,0,0,0,0,0,0,0,11,10,10,11,11,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-05-17
1424,28,5,2015,0.040126,0.04979,0.050332,0.045994,0.064273,0.061115,0.073226,0.082089,2.83289,0.429448,0.513735,0.76032,0.483254,1.161607,28,28,28,0,0,28,0,0,0,0,0,0,0,0,28,0,0,28,0,0,28,28,28,0,0,0,0,0,0,0,28,28,28,28,28,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-05-28
1425,29,5,2015,0.033146,0.041456,0.043077,0.04525,0.062428,0.063946,0.073394,0.07818,2.884882,0.65176,0.602029,0.853414,0.681069,0.792261,12,12,12,0,0,12,0,0,0,0,0,0,0,0,12,0,0,12,0,0,12,12,12,0,0,0,0,0,0,0,12,12,12,12,12,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-05-29
1426,30,5,2015,0.041524,0.04838,0.048931,0.046752,0.066873,0.065992,0.079176,0.089155,3.170596,0.571098,0.627074,0.898765,0.606521,1.198363,40,40,40,0,0,40,0,0,0,0,0,0,0,0,40,0,0,40,0,0,39,40,40,0,0,0,0,0,0,0,40,40,40,40,40,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-05-30
1427,31,5,2015,0.034008,0.040705,0.041111,0.039782,0.053974,0.052046,0.060289,0.063925,3.279536,0.475976,0.462016,0.728481,0.536442,0.894073,19,19,19,0,0,19,0,0,0,0,0,0,0,0,19,0,0,19,0,0,18,17,19,0,0,0,0,0,0,0,19,18,19,19,18,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-05-31
1428,1,6,2015,0.031772,0.038519,0.038093,0.034845,0.048529,0.044959,0.051762,0.055561,2.696348,0.343478,0.264372,0.645306,0.457118,0.870446,21,21,20,0,0,20,0,0,0,0,0,0,0,0,21,0,0,21,0,0,21,21,21,0,0,0,0,0,0,0,21,21,21,20,21,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-06-01
1429,2,6,2015,0.018402,0.025592,0.025634,0.020391,0.036837,0.030863,0.040217,0.046739,2.972938,0.539914,0.350945,1.161897,0.700595,1.647262,11,11,11,0,0,11,0,0,0,0,0,0,0,0,11,0,0,11,0,0,11,11,11,0,0,0,0,0,0,0,11,11,11,11,11,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-06-02
1430,3,6,2015,0.030675,0.039331,0.039842,0.034733,0.054644,0.049589,0.06083,0.070653,3.303799,0.504752,0.339832,0.954572,0.60329,1.381288,18,18,18,0,0,18,0,0,0,0,0,0,0,0,18,0,0,18,0,0,17,17,18,0,0,0,0,0,0,0,18,18,18,18,17,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-06-03
1431,4,6,2015,0.018811,0.025192,0.026041,0.025768,0.04126,0.0412,0.051844,0.058575,3.262732,0.806259,0.849802,1.178825,0.855272,1.392507,8,8,8,0,0,8,0,0,0,0,0,0,0,0,8,0,0,8,0,0,8,8,8,0,0,0,0,0,0,0,8,8,8,8,8,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-06-04
1432,6,6,2015,0.016835,0.024649,0.026551,0.027945,0.04918,0.052238,0.069108,0.081475,2.779617,1.121978,1.256022,1.536826,1.140341,1.757591,14,14,14,0,0,14,0,0,0,0,0,0,0,0,14,0,0,14,0,0,14,14,14,0,0,0,0,0,0,0,14,14,14,14,14,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-06-06
1433,7,6,2015,0.046779,0.055713,0.056036,0.054064,0.071769,0.0702,0.080712,0.088685,2.949647,0.426832,0.435727,0.684698,0.470364,0.947535,14,14,14,0,0,14,0,0,0,0,0,0,0,0,14,0,0,14,0,0,14,14,14,0,0,0,0,0,0,0,14,14,14,14,14,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-06-07
1434,9,6,2015,0.034681,0.042389,0.043429,0.041217,0.059536,0.05876,0.071265,0.080445,2.710157,0.565481,0.675706,0.912071,0.598112,1.244812,20,20,20,0,0,20,0,0,0,0,0,0,0,0,20,0,0,20,0,0,20,20,20,0,0,0,0,0,0,0,20,20,20,20,20,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-06-09
1435,10,6,2015,0.034431,0.041962,0.042888,0.04108,0.059014,0.059254,0.072397,0.083103,2.522483,0.632036,0.750782,0.979284,0.646328,1.36841,29,29,29,0,0,29,0,0,0,0,0,0,0,0,28,0,0,29,0,0,29,29,29,0,0,0,0,0,0,0,29,29,29,29,29,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-06-10
1436,12,6,2015,0.031259,0.039008,0.039321,0.036209,0.053288,0.050081,0.057654,0.06488,3.126808,0.512702,0.378019,0.886226,0.589821,1.195782,12,12,12,0,0,12,0,0,0,0,0,0,0,0,12,0,0,12,0,0,11,11,12,0,0,0,0,0,0,0,12,12,12,12,11,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-06-12
1437,13,6,2015,0.021416,0.028427,0.029792,0.030866,0.046256,0.047415,0.059605,0.066297,2.94073,0.779072,0.937321,1.063568,0.811984,1.333059,8,8,8,0,0,8,0,0,0,0,0,0,0,0,8,0,0,8,0,0,8,8,8,0,0,0,0,0,0,0,8,8,8,8,8,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-06-13
1438,14,6,2015,0.016643,0.024012,0.02564,0.025069,0.044144,0.043959,0.057201,0.06635,3.074409,0.966301,0.974263,1.419329,1.024496,1.629709,22,22,22,0,0,22,0,0,0,0,0,0,0,0,22,0,0,22,0,0,22,22,22,0,0,0,0,0,0,0,22,22,22,22,22,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-06-14
1439,15,6,2015,0.029628,0.037028,0.038762,0.039161,0.061887,0.064468,0.081427,0.094096,3.127328,0.866076,1.022956,1.230901,0.876475,1.492747,15,15,15,0,0,15,0,0,0,0,0,0,0,0,15,0,0,15,0,0,15,15,15,0,0,0,0,0,0,0,15,15,15,15,15,0,lev15,824,Petrolina_SONDA,-9.0691,-40.320108,381,2015-06-15
