,Date,month,year,AOD_1640nm,AOD_1020nm,AOD_870nm,AOD_675nm,AOD_500nm,AOD_440nm,AOD_380nm,AOD_340nm,Precipitable_Water(cm),440-870_Angstrom_Exponent,380-500_Angstrom_Exponent,440-675_Angstrom_Exponent,500-870_Angstrom_Exponent,340-440_Angstrom_Exponent,N[AOD_1640nm],N[AOD_1020nm],N[AOD_870nm],N[AOD_865nm],N[AOD_779nm],N[AOD_675nm],N[AOD_667nm],N[AOD_620nm],N[AOD_560nm],N[AOD_555nm],N[AOD_551nm],N[AOD_532nm],N[AOD_531nm],N[AOD_510nm],N[AOD_500nm],N[AOD_490nm],N[AOD_443nm],N[AOD_440nm],N[AOD_412nm],N[AOD_400nm],N[AOD_380nm],N[AOD_340nm],N[Precipitable_Water(cm)],N[AOD_681nm],N[AOD_709nm],N[AOD_Empty],N[AOD_Empty].1,N[AOD_Empty].2,N[AOD_Empty].3,N[AOD_Empty].4,N[440-870_Angstrom_Exponent],N[380-500_Angstrom_Exponent],N[440-675_Angstrom_Exponent],N[500-870_Angstrom_Exponent],N[340-440_Angstrom_Exponent],N[440-675_Angstrom_Exponent[Polar]],Data_Quality_Level,AERONET_Instrument_Number,AERONET_Site_Name,Site_Latitude(Degrees),Site_Longitude(Degrees),Site_Elevation(m),datetime
1067,19,11,2015,0.043666,0.056106,0.059563,0.06961,0.106433,0.113369,0.13688,0.156653,2.592746,1.010795,0.926257,1.192267,1.057987,1.306866,8,8,8,0,0,8,0,0,0,0,0,0,0,0,8,0,0,8,0,0,8,8,8,0,0,0,0,0,0,0,8,8,8,8,8,0,lev15,826,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2015-11-19
1068,21,11,2015,0.046742,0.053379,0.054155,0.053898,0.072095,0.070994,0.085673,0.099888,1.094089,0.481374,0.626888,0.694044,0.530966,1.329668,62,61,62,0,0,62,0,0,0,0,0,0,0,0,62,0,0,62,0,0,62,62,62,0,0,0,0,0,0,0,62,62,62,62,62,0,lev15,826,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2015-11-21
1069,22,11,2015,0.072157,0.07967,0.079302,0.076731,0.096025,0.092047,0.109332,0.125575,1.370137,0.300817,0.492277,0.482689,0.359476,1.230707,47,47,47,0,0,47,0,0,0,0,0,0,0,0,47,0,0,47,0,0,47,47,47,0,0,0,0,0,0,0,47,47,47,47,47,0,lev15,826,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2015-11-22
1070,23,11,2015,0.08309,0.095471,0.099959,0.110057,0.14888,0.157691,0.187382,0.211635,1.926359,0.728337,0.819966,0.874575,0.74527,1.133643,8,8,8,0,0,8,0,0,0,0,0,0,0,0,8,0,0,8,0,0,8,8,8,0,0,0,0,0,0,0,8,8,8,8,8,0,lev15,826,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2015-11-23
1071,25,11,2015,0.049719,0.058909,0.061329,0.067506,0.101565,0.1072,0.134338,0.157749,2.27196,0.901658,1.030535,1.128864,0.92945,1.520353,38,38,38,0,0,38,0,0,0,0,0,0,0,0,38,0,0,38,0,0,38,38,38,0,0,0,0,0,0,0,38,38,38,38,38,0,lev15,826,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2015-11-25
1072,28,11,2015,0.024891,0.03174,0.033282,0.036949,0.058431,0.061835,0.080563,0.095353,1.636061,1.016293,1.188416,1.267476,1.05094,1.707201,21,21,21,0,0,21,0,0,0,0,0,0,0,0,21,0,0,21,0,0,21,21,21,0,0,0,0,0,0,0,21,21,21,21,21,0,lev15,826,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2015-11-28
1080,17,12,2015,0.039977,0.059098,0.06789,0.08871,0.144048,0.160614,0.194836,0.221158,2.996063,1.322529,1.105319,1.427208,1.37169,1.258634,27,27,27,0,0,27,0,0,0,0,0,0,0,0,27,0,0,27,0,0,27,27,27,0,0,0,0,0,0,0,27,27,27,27,27,0,lev15,826,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2015-12-17
1081,20,12,2015,0.039756,0.047256,0.049283,0.05395,0.079396,0.083666,0.10112,0.117921,2.5889,0.836224,0.868516,1.049921,0.861808,1.317436,38,38,38,0,0,38,0,0,0,0,0,0,0,0,38,0,0,38,0,0,37,38,38,0,0,0,0,0,0,0,38,38,38,38,38,0,lev15,826,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2015-12-20
1082,26,12,2015,0.016796,0.024903,0.027571,0.032963,0.057306,0.062848,0.081375,0.09557,3.052889,1.314826,1.29,1.569675,1.353043,1.653148,5,5,5,0,0,5,0,0,0,0,0,0,0,0,5,0,0,5,0,0,5,5,5,0,0,0,0,0,0,0,5,5,5,5,5,0,lev15,826,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2015-12-26
1084,2,1,2016,0.034464,0.043688,0.046832,0.054744,0.090684,0.098714,0.128174,0.151245,3.138832,1.181494,1.267845,1.42919,1.211657,1.681104,4,4,4,0,0,4,0,0,0,0,0,0,0,0,4,0,0,4,0,0,4,4,4,0,0,0,0,0,0,0,4,4,4,4,4,0,lev15,826,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2016-01-02
1113,12,2,2016,0.03912,0.046074,0.048203,0.053277,0.087357,0.093078,0.120451,0.141597,3.338041,1.122705,1.185041,1.40364,1.157357,1.63767,31,31,31,0,0,31,0,0,0,0,0,0,0,0,31,0,0,31,0,0,31,31,31,0,0,0,0,0,0,0,31,31,31,31,31,0,lev15,826,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2016-02-12
1114,14,2,2016,0.02025,0.037245,0.044258,0.06183,0.108511,0.127871,0.162841,0.189599,3.189213,1.603236,1.480672,1.726086,1.629631,1.557131,6,6,6,0,0,6,0,0,0,0,0,0,0,0,6,0,0,6,0,0,6,6,6,0,0,0,0,0,0,0,6,6,6,6,6,0,lev15,826,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2016-02-14
1115,17,2,2016,0.024462,0.030352,0.031779,0.035314,0.06033,0.063041,0.080203,0.094687,3.39574,1.130134,1.046965,1.428079,1.187393,1.589153,22,22,22,0,0,22,0,0,0,0,0,0,0,0,22,0,0,22,0,0,22,22,22,0,0,0,0,0,0,0,22,22,22,22,22,0,lev15,826,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2016-02-17
1116,18,2,2016,0.042124,0.043288,0.042043,0.035872,0.059397,0.052204,0.077508,0.096661,2.410883,0.528971,1.001637,1.020731,0.660145,2.447046,17,17,17,0,0,17,0,0,0,0,0,0,0,0,17,0,0,17,0,0,17,17,17,0,0,0,0,0,0,0,17,17,17,17,17,0,lev15,826,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2016-02-18
1117,7,3,2016,0.015985,0.023005,0.024447,0.02784,0.041471,0.04426,0.056973,0.066664,1.166741,0.937555,1.165649,1.123514,0.966325,1.617327,4,4,4,0,0,4,0,0,0,0,0,0,0,0,4,0,0,4,0,0,4,4,4,0,0,0,0,0,0,0,4,4,4,4,4,0,lev15,826,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2016-03-07
1118,8,3,2016,0.032524,0.039504,0.041347,0.045912,0.077645,0.082013,0.10841,0.129709,2.034534,1.110382,1.192032,1.408851,1.158504,1.774137,49,49,49,0,0,49,0,0,0,0,0,0,0,0,49,0,0,49,0,0,49,49,49,0,0,0,0,0,0,0,49,49,49,49,49,0,lev15,826,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2016-03-08
1119,11,3,2016,0.029729,0.033394,0.034481,0.035502,0.063242,0.061259,0.082997,0.09931,2.425726,1.009074,1.009355,1.385251,1.120788,1.909821,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,lev15,826,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2016-03-11
1120,12,3,2016,0.039132,0.044561,0.044102,0.043332,0.057432,0.055787,0.068055,0.077474,1.901183,0.435732,0.633658,0.642196,0.4873,1.262247,10,10,10,0,0,10,0,0,0,0,0,0,0,0,10,0,0,10,0,0,10,10,10,0,0,0,0,0,0,0,10,10,10,10,10,0,lev15,826,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2016-03-12
1121,13,3,2016,0.058244,0.063397,0.063954,0.063874,0.091577,0.091395,0.113557,0.135547,2.127438,0.606182,0.734383,0.883965,0.654334,1.523679,25,25,25,0,0,25,0,0,0,0,0,0,0,0,25,0,0,25,0,0,24,24,25,0,0,0,0,0,0,0,25,25,25,25,25,0,lev15,826,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2016-03-13
1130,30,3,2016,0.025232,0.031059,0.031821,0.034544,0.051404,0.053583,0.067129,0.077862,1.595936,0.878589,0.967648,1.104964,0.919247,1.460132,30,30,30,0,0,30,0,0,0,0,0,0,0,0,30,0,0,30,0,0,30,30,30,0,0,0,0,0,0,0,30,30,30,30,30,0,lev15,826,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2016-03-30
1131,31,3,2016,0.033477,0.039697,0.040994,0.043861,0.068129,0.07066,0.092243,0.108566,1.734094,0.860731,1.047553,1.136031,0.91126,1.674921,64,64,64,0,0,64,0,0,0,0,0,0,0,0,64,0,0,64,0,0,64,64,64,0,0,0,0,0,0,0,64,64,64,64,64,0,lev15,826,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2016-03-31
1132,1,4,2016,0.04614,0.053835,0.05598,0.062043,0.09617,0.103581,0.132709,0.155176,2.622426,0.984485,1.166322,1.246369,1.001546,1.603006,62,62,62,0,0,62,0,0,0,0,0,0,0,0,62,0,0,62,0,0,62,62,62,0,0,0,0,0,0,0,62,62,62,62,62,0,lev15,826,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2016-04-01
1133,3,4,2016,0.040316,0.056461,0.063465,0.081686,0.128719,0.146977,0.177142,0.201575,3.207811,1.289849,1.169865,1.410415,1.30559,1.250694,9,9,9,0,0,9,0,0,0,0,0,0,0,0,9,0,0,9,0,0,9,9,9,0,0,0,0,0,0,0,9,9,9,9,9,0,lev15,826,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2016-04-03
1134,4,4,2016,0.029912,0.047382,0.055312,0.076164,0.128333,0.149824,0.183142,0.210743,3.447911,1.501734,1.294164,1.604826,1.527557,1.34365,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,lev15,826,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2016-04-04
1135,6,4,2016,0.071618,0.083609,0.088269,0.101865,0.157145,0.174518,0.221301,0.258432,3.457825,1.137093,1.284486,1.364629,1.136516,1.576067,16,16,16,0,0,16,0,0,0,0,0,0,0,0,16,0,0,16,0,0,16,16,16,0,0,0,0,0,0,0,16,16,16,16,16,0,lev15,826,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2016-04-06
1136,7,4,2016,0.040549,0.06444,0.076915,0.106783,0.178742,0.207166,0.255019,0.292829,3.682066,1.495601,1.293573,1.575256,1.532687,1.362455,22,22,22,0,0,22,0,0,0,0,0,0,0,0,22,0,0,22,0,0,22,22,22,0,0,0,0,0,0,0,22,22,22,22,22,0,lev15,826,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2016-04-07
1137,14,4,2016,0.035275,0.048032,0.053954,0.06854,0.115198,0.13036,0.167087,0.193273,3.522926,1.359502,1.358163,1.540142,1.38421,1.552798,16,16,16,0,0,16,0,0,0,0,0,0,0,0,16,0,0,16,0,0,16,16,16,0,0,0,0,0,0,0,16,16,16,16,16,0,lev15,826,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2016-04-14
1138,15,4,2016,0.055628,0.070304,0.075933,0.091107,0.143514,0.158806,0.200522,0.231925,3.450907,1.142435,1.220876,1.333408,1.161562,1.502268,46,46,46,0,0,46,0,0,0,0,0,0,0,0,46,0,0,46,0,0,46,46,46,0,0,0,0,0,0,0,46,46,46,46,46,0,lev15,826,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2016-04-15
1140,17,4,2016,0.04749,0.059358,0.063253,0.073895,0.111096,0.123207,0.15314,0.176936,3.256767,1.031532,1.171045,1.219487,1.03058,1.42336,16,16,16,0,0,16,0,0,0,0,0,0,0,0,16,0,0,16,0,0,16,16,16,0,0,0,0,0,0,0,16,16,16,16,16,0,lev15,826,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2016-04-17
1141,19,4,2016,0.065324,0.073932,0.075651,0.08049,0.115798,0.12248,0.156137,0.180718,3.063974,0.779621,1.091745,1.018169,0.787977,1.537336,9,9,9,0,0,9,0,0,0,0,0,0,0,0,9,0,0,9,0,0,9,9,9,0,0,0,0,0,0,0,9,9,9,9,9,0,lev15,826,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2016-04-19
1142,20,4,2016,0.049134,0.063516,0.069212,0.082393,0.121668,0.133436,0.161946,0.183177,3.177159,1.009907,1.046122,1.153983,1.026634,1.252226,13,13,13,0,0,13,0,0,0,0,0,0,0,0,13,0,0,13,0,0,13,13,13,0,0,0,0,0,0,0,13,13,13,13,13,0,lev15,826,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2016-04-20
1143,27,4,2016,0.040155,0.044877,0.045173,0.045312,0.059142,0.056195,0.063316,0.072801,0.827419,0.452794,0.24798,0.597189,0.543076,1.06841,8,8,8,0,0,8,0,0,0,0,0,0,0,0,8,0,0,8,0,0,7,7,7,0,0,0,0,0,0,0,8,8,8,8,7,0,lev15,826,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2016-04-27
1144,28,4,2016,0.025043,0.02757,0.027898,0.028751,0.041976,0.04057,0.047629,0.057125,0.54915,0.664109,0.377323,0.880762,0.75679,1.254279,35,35,35,0,0,35,0,0,0,0,0,0,0,0,35,0,0,35,0,0,33,33,33,0,0,0,0,0,0,0,35,35,35,35,33,0,lev15,826,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2016-04-28
1145,29,4,2016,0.023787,0.027481,0.028641,0.032039,0.050455,0.051473,0.06501,0.077356,0.93099,0.968775,0.936183,1.184217,1.047579,1.607211,17,17,17,0,0,17,0,0,0,0,0,0,0,0,17,0,0,17,0,0,17,17,17,0,0,0,0,0,0,0,17,17,17,17,17,0,lev15,826,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2016-04-29
1146,30,4,2016,0.024031,0.028388,0.029011,0.0306,0.042228,0.041762,0.049437,0.056278,0.751676,0.603032,0.57324,0.771456,0.679568,1.199494,31,31,31,0,0,31,0,0,0,0,0,0,0,0,31,0,0,31,0,0,31,30,31,0,0,0,0,0,0,0,31,31,31,31,31,0,lev15,826,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2016-04-30
1148,3,5,2016,0.028903,0.035064,0.036882,0.04254,0.067909,0.072283,0.091958,0.108812,1.311632,1.080733,1.105774,1.294236,1.130625,1.614243,38,38,38,0,0,38,0,0,0,0,0,0,0,0,38,0,0,38,0,0,38,38,38,0,0,0,0,0,0,0,38,38,38,38,38,0,lev15,826,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2016-05-03
1149,4,5,2016,0.026654,0.029616,0.029347,0.027894,0.045978,0.042272,0.056882,0.068399,0.783719,0.681885,0.813193,1.077477,0.813545,1.979165,16,16,16,0,0,16,0,0,0,0,0,0,0,0,16,0,0,16,0,0,16,16,16,0,0,0,0,0,0,0,16,16,16,16,16,0,lev15,826,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2016-05-04
1150,7,5,2016,0.046992,0.05687,0.062739,0.079207,0.137705,0.155043,0.197515,0.234251,2.6262,1.401675,1.31776,1.613581,1.433295,1.624985,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,lev15,826,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2016-05-07
1151,10,5,2016,0.020482,0.027646,0.028976,0.033788,0.05369,0.056847,0.072455,0.085104,2.100189,1.072511,1.100644,1.270122,1.12748,1.591154,3,3,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,3,3,0,0,0,0,0,0,0,3,3,3,3,3,0,lev15,826,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2016-05-10
1152,14,5,2016,0.029427,0.044071,0.050607,0.065667,0.106911,0.120102,0.146188,0.165662,1.92357,1.314303,1.125449,1.437862,1.354774,1.25588,33,33,33,0,0,33,0,0,0,0,0,0,0,0,33,0,0,33,0,0,33,33,33,0,0,0,0,0,0,0,33,33,33,33,33,0,lev15,826,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2016-05-14
1173,19,6,2016,0.018482,0.021593,0.022179,0.023752,0.039029,0.039387,0.049322,0.0578,0.589305,0.963224,0.797961,1.255533,1.052198,1.484071,47,48,48,0,0,48,0,0,0,0,0,0,0,0,48,0,0,48,0,0,48,48,48,0,0,0,0,0,0,0,48,48,48,48,48,0,lev15,826,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2016-06-19
1174,20,6,2016,0.023294,0.025401,0.026037,0.026524,0.0433,0.040798,0.049673,0.05872,0.417374,0.789714,0.500565,1.095675,0.923916,1.460134,10,10,10,0,0,10,0,0,0,0,0,0,0,0,10,0,0,10,0,0,10,10,10,0,0,0,0,0,0,0,10,10,10,10,10,0,lev15,826,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2016-06-20
1175,21,6,2016,0.030545,0.037897,0.039857,0.044657,0.066413,0.06971,0.083942,0.096297,1.051746,0.816633,0.720885,1.005634,0.869008,1.169909,47,47,47,0,0,47,0,0,0,0,0,0,0,0,47,0,0,47,0,0,47,47,47,0,0,0,0,0,0,0,47,47,47,47,47,0,lev15,826,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2016-06-21
1176,23,6,2016,0.019279,0.036662,0.043341,0.057395,0.086918,0.095638,0.108824,0.117037,1.002908,1.205717,0.825015,1.235555,1.26756,0.808877,8,8,8,0,0,8,0,0,0,0,0,0,0,0,8,0,0,8,0,0,8,8,8,0,0,0,0,0,0,0,8,8,8,8,8,0,lev15,826,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2016-06-23
1177,27,6,2016,0.065921,0.081544,0.088225,0.10536,0.162892,0.179973,0.224826,0.257798,2.3938,1.106296,1.175808,1.286769,1.121585,1.416636,3,3,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,3,3,0,0,0,0,0,0,0,3,3,3,3,3,0,lev15,826,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2016-06-27
1178,28,6,2016,0.052102,0.085758,0.103675,0.14922,0.250969,0.297362,0.370371,0.416632,2.572257,1.554052,1.397654,1.614793,1.582731,1.418569,21,21,21,0,0,21,0,0,0,0,0,0,0,0,21,0,0,21,0,0,21,20,21,0,0,0,0,0,0,0,21,21,21,21,21,0,lev15,826,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2016-06-28
1179,29,6,2016,0.039696,0.056047,0.063293,0.082539,0.138346,0.159069,0.200494,0.232754,2.183691,1.404982,1.351236,1.561899,1.424149,1.500285,33,33,33,0,0,33,0,0,0,0,0,0,0,0,33,0,0,33,0,0,33,33,33,0,0,0,0,0,0,0,33,33,33,33,33,0,lev15,826,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2016-06-29
1180,1,7,2016,0.040479,0.048079,0.049773,0.053491,0.081055,0.08682,0.108889,0.125824,1.763967,0.896841,1.076706,1.173145,0.899645,1.457387,30,30,30,0,0,30,0,0,0,0,0,0,0,0,30,0,0,30,0,0,30,30,30,0,0,0,0,0,0,0,30,30,30,30,30,0,lev15,826,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2016-07-01
1181,2,7,2016,0.03738,0.045605,0.048001,0.053361,0.082372,0.090298,0.116143,0.134988,1.666171,0.993637,1.253374,1.259981,0.988361,1.59187,7,7,7,0,0,7,0,0,0,0,0,0,0,0,7,0,0,7,0,0,7,7,7,0,0,0,0,0,0,0,7,7,7,7,7,0,lev15,826,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2016-07-02
1182,3,7,2016,0.053903,0.062119,0.064134,0.069649,0.100239,0.107524,0.135984,0.157592,2.116128,0.853672,1.129453,1.071932,0.856062,1.514851,8,8,8,0,0,8,0,0,0,0,0,0,0,0,8,0,0,8,0,0,8,8,8,0,0,0,0,0,0,0,8,8,8,8,8,0,lev15,826,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2016-07-03
1183,7,7,2016,0.02458,0.026777,0.026554,0.025116,0.03755,0.035718,0.042315,0.049388,0.821411,0.581044,0.460344,0.938942,0.696164,1.524248,20,21,21,0,0,21,0,0,0,0,0,0,0,0,20,0,0,21,0,0,20,20,20,0,0,0,0,0,0,0,21,20,21,21,20,0,lev15,826,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2016-07-07
1184,8,7,2016,0.048955,0.046243,0.045125,0.04137,0.05393,0.050492,0.058958,0.06569,0.763282,0.296381,0.346206,0.582828,0.365037,1.081132,8,8,8,0,0,8,0,0,0,0,0,0,0,0,8,0,0,8,0,0,8,8,8,0,0,0,0,0,0,0,8,8,8,8,8,0,lev15,826,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2016-07-08
1185,10,7,2016,0.053765,0.075497,0.086581,0.114286,0.187253,0.215566,0.266957,0.307769,2.262932,1.377274,1.295727,1.508193,1.396646,1.415362,15,15,15,0,0,15,0,0,0,0,0,0,0,0,15,0,0,15,0,0,15,15,15,0,0,0,0,0,0,0,15,15,15,15,15,0,lev15,826,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2016-07-10
1186,11,7,2016,0.070694,0.08649,0.093614,0.112267,0.176327,0.196952,0.239048,0.277976,3.220267,1.147995,1.011772,1.343608,1.154801,1.435866,2,2,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,1,2,0,0,0,0,0,0,0,2,2,2,2,1,0,lev15,826,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2016-07-11
1187,12,7,2016,0.020427,0.026005,0.026982,0.030032,0.044725,0.046651,0.057909,0.066166,1.115508,0.881766,0.953395,1.077078,0.925472,1.381145,13,13,13,0,0,13,0,0,0,0,0,0,0,0,13,0,0,13,0,0,13,13,13,0,0,0,0,0,0,0,13,13,13,13,13,0,lev15,826,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2016-07-12
1188,13,7,2016,0.034916,0.038829,0.038932,0.041125,0.059245,0.060186,0.071942,0.081418,1.015902,0.726729,0.658619,0.946838,0.779167,1.125822,23,23,23,0,0,23,0,0,0,0,0,0,0,0,23,0,0,23,0,0,23,23,23,0,0,0,0,0,0,0,23,23,23,23,23,0,lev15,826,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2016-07-13
1189,16,7,2016,0.026577,0.030506,0.030892,0.032855,0.047023,0.045041,0.051275,0.057891,0.699399,0.661898,0.326685,0.818818,0.776049,0.980943,18,18,18,0,0,18,0,0,0,0,0,0,0,0,18,0,0,18,0,0,18,18,18,0,0,0,0,0,0,0,18,18,18,18,18,0,lev15,826,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2016-07-16
1190,17,7,2016,0.019194,0.021351,0.021066,0.019709,0.029031,0.026168,0.030462,0.034858,0.644738,0.538166,0.237757,0.844848,0.671477,1.185009,32,32,32,0,0,32,0,0,0,0,0,0,0,0,32,0,0,32,0,0,32,32,32,0,0,0,0,0,0,0,32,32,32,32,32,0,lev15,826,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2016-07-17
1191,18,7,2016,0.032753,0.036431,0.037248,0.037555,0.052482,0.051061,0.060131,0.067092,0.930819,0.577126,0.525568,0.829117,0.638063,1.076082,11,11,11,0,0,11,0,0,0,0,0,0,0,0,11,0,0,10,0,0,10,10,11,0,0,0,0,0,0,0,11,10,11,11,10,0,lev15,826,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2016-07-18
1192,19,7,2016,0.027849,0.030816,0.030776,0.029369,0.040656,0.038424,0.044497,0.051355,0.554648,0.446338,0.387519,0.712448,0.526705,1.157935,42,42,42,0,0,42,0,0,0,0,0,0,0,0,42,0,0,42,0,0,41,42,42,0,0,0,0,0,0,0,42,42,42,42,42,0,lev15,826,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2016-07-19
1320,9,2,2017,0.036534,0.043153,0.045144,0.049213,0.08125,0.084847,0.112085,0.130705,3.178256,1.048389,1.176572,1.341009,1.094854,1.687058,36,36,36,0,0,36,0,0,0,0,0,0,0,0,36,0,0,36,0,0,36,36,36,0,0,0,0,0,0,0,36,36,36,36,36,0,lev15,826,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2017-02-09
1321,13,2,2017,0.023617,0.027999,0.029132,0.030969,0.052354,0.053761,0.072984,0.085078,2.598909,1.022462,1.229931,1.352156,1.074998,1.803412,17,17,17,0,0,17,0,0,0,0,0,0,0,0,17,0,0,17,0,0,17,17,17,0,0,0,0,0,0,0,17,17,17,17,17,0,lev15,826,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2017-02-13
1322,14,2,2017,0.026868,0.029908,0.029901,0.028404,0.047524,0.046481,0.066573,0.078587,2.526935,0.825017,1.260791,1.253215,0.883945,2.076418,28,28,28,0,0,28,0,0,0,0,0,0,0,0,28,0,0,28,0,0,28,28,28,0,0,0,0,0,0,0,28,28,28,28,28,0,lev15,826,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2017-02-14
1323,15,2,2017,0.029587,0.036991,0.038755,0.04213,0.068219,0.071696,0.092947,0.107124,3.590717,1.022241,1.136555,1.311027,1.058445,1.575572,17,17,17,0,0,17,0,0,0,0,0,0,0,0,17,0,0,17,0,0,17,17,17,0,0,0,0,0,0,0,17,17,17,17,17,0,lev15,826,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2017-02-15
1324,16,2,2017,0.035896,0.043302,0.04547,0.051006,0.085031,0.092445,0.124145,0.147255,3.645884,1.133916,1.387979,1.441141,1.148256,1.84115,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,lev15,826,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2017-02-16
1325,18,2,2017,0.067128,0.067786,0.066275,0.061315,0.085553,0.080982,0.108766,0.126178,3.511341,0.412407,0.906089,0.736727,0.484658,1.819413,16,16,16,0,0,16,0,0,0,0,0,0,0,0,16,0,0,16,0,0,16,16,16,0,0,0,0,0,0,0,16,16,16,16,16,0,lev15,826,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2017-02-18
1326,19,2,2017,0.079058,0.08112,0.079688,0.077161,0.108113,0.107256,0.140666,0.163686,4.053639,0.553198,0.974165,0.847523,0.587744,1.674176,18,18,18,0,0,18,0,0,0,0,0,0,0,0,18,0,0,18,0,0,18,18,18,0,0,0,0,0,0,0,18,18,18,18,18,0,lev15,826,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2017-02-19
1327,22,2,2017,0.047572,0.058068,0.060993,0.070072,0.115464,0.123744,0.160712,0.18739,4.072629,1.127059,1.209712,1.382983,1.16681,1.64091,4,4,4,0,0,4,0,0,0,0,0,0,0,0,4,0,0,4,0,0,4,4,4,0,0,0,0,0,0,0,4,4,4,4,4,0,lev15,826,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2017-02-22
1328,23,2,2017,0.033961,0.043035,0.045916,0.052442,0.090233,0.09521,0.12697,0.148063,3.528514,1.161462,1.259873,1.450964,1.22913,1.807025,18,18,18,0,0,18,0,0,0,0,0,0,0,0,18,0,0,18,0,0,18,18,18,0,0,0,0,0,0,0,18,18,18,18,18,0,lev15,826,Sao_Martinho_SONDA,-29.443333,-53.823444,489,2017-02-23
